side	opponent	round	number	attacks	ann	text
Author	Reviewer_1	2	4	4	1	Figure 3: “STED images (raw data) show representative subcellular regions located in the cytosolic part distant from the nucleus and absent from the plasma membrane as used for cluster analysis.” Figure 7: “Images show regions located in the cytosolic part distant from the nucleus and absent from the plasma membrane.”
Reviewer_1	Author	1	5	0	2	d. Figure 2B - Western blot examining levels of IFITM3 should include 24 hpi to correlate with the data presented in Figure 1.
Author	Reviewer_1	2	5	5	1	We now include the Western Blot analysis suggested by the reviewer as Figure S2B and thank the reviewer for suggesting this important control.
					0	Author Response
Reviewer_2	Author	1	1	0	2	Figure 1 should be labeled as to what treatments are used in panels A-E. As it is now, the figure on its own cannot possibly be interpreted without the legend.
Author	Reviewer_2	2	6	1	1	We have made the suggested changes.
Reviewer_2	Author	1	2	0	2	Figure 2A: The siRNA control should be shown.
Reviewer_2	Author	1	2	0	2	qPCR is acceptable, but an IFITM3 Western would be better, particularly since the antibody is readily available.
Author	Reviewer_2	2	7	2	1	We now include an immunoblot showing IFITM3 levels in whole-cell lysates from A549 wildtype and IFITM3 knock-down cells as Figure S1D.
Reviewer_2	Author	1	3	0	2	Figure 2B: These data need to be improved.
Reviewer_2	Author	1	3	0	2	The IFITM3 blot shows wide variability with no pattern from one hour to the next, and yet the conclusion is that there is no change in IFITM3 levels during this time period.
Author	Reviewer_2	2	8	3	1	To address the reviewer’s concern, we performed statistical analysis of three independent experiments shown in Figure 2B, lower panel.
Author	Reviewer_2	2	8	3	1	Statistical analysis of mean values of the determined protein amount for IFITM3 shows no statistically significant differences (e.g.
Author	Reviewer_2	2	8	3	1	p-value of 6 h pi compared to control is 0.5224).
Author	Reviewer_2	2	8	3	1	We included this information in the figure legend of Figure 2.
Reviewer_2	Author	1	4	0	2	Figure 3A: Why is there so much IFITM3 present in the uninfected cells?
Reviewer_2	Author	1	4	0	2	This does not appear to increase post infection as was shown previously.
					0	Figure 2B shows that the amount of IFITM3 is not significantly altered up to 6 h p.i.
					0	IFITM3 protein increased significantly after longer infection times such as 24 h p.i.
					0	(Fig. S2B), as was previously described by others.
Reviewer_2	Author	1	5	0	2	Figure 4: Uninfected control should be shown in the main text.
Author	Reviewer_2	2	10	5	1	We have not made this change as we show that the anti-NP antibody is highly specific and shows negligible signal in the uninfected controls in Figure 1A.
Author	Reviewer_2	2	10	5	1	A representative example of non-infected HSAEpC is shown in the supplement.
					0	If this is not acceptable we will make the changes in final revision.
Reviewer_2	Author	1	6	0	2	Figure 4: Label the figure so that it can be interpreted independent of the legend.
Author	Reviewer_2	2	11	6	1	We have made the requested changes.
Reviewer_2	Author	1	7	0	2	Figure 5A/C: Label the figure so that it can be interpreted independent of the legend.
Author	Reviewer_2	2	12	7	1	We have made the requested changes to figure 5A/C and Figure 7.
Reviewer_2	Author	1	8	0	2	Figure 7: I am not sure that this figure is a useful addition to the paper as it suffers from exactly the problems that the authors claim to overcome in their study, i.e., the use of overexpressed IFITM3 and an overexpressed Rab11 marker protein, both of which may show unnatural localization due to the overexpression.
Author	Reviewer_2	2	13	8	1	We used a fluorescently tagged Rab11 because the anti-Rab11 antibodies were not sufficient to label recycling endosomes.
Author	Reviewer_2	2	13	8	1	However, IFITM3 is detected at native levels and this compromise allowed us to evaluate its localization.
Author	Reviewer_2	2	13	8	1	Overexpressed IFITM3 was only used for the live cell microscopy shown in the movie, which has now been removed (see reply to reviewer 1).
Reviewer_2	Author	1	9	0	2	Lines 227/228: This sentence is misleading as the references cited are not contradictory, nor are they unclear as to IFITM3 possessing antiviral activity.
Reviewer_2	Author	1	9	0	2	Furthermore, the authors need to examine the literature more carefully, as previous studies have indeed shown that IFITM3 knockdown in A549 cells increases influenza virus infection, e.g., Lin, Cell Reports, 2013.
Author	Reviewer_2	2	14	9	1	Based on the reviewer´s suggestion, we have now included again the reference showing the infection increase of IAV in A549 IFITM3 knockdown cells and have changed the wording to make the statement clearer.
Author	Reviewer_2	2	14	9	1	“The mechanism by whichIFITM3 impedes IAV infection was divergent in previous studies and inhibition was mostly described upon IFITM3 over-expression [37, 38, 51].
Author	Reviewer_2	2	14	9	1	It was demonstrated that IFITM3 knockdown in A549 cells increases infection rate [37].” Since this paper is primarily studying IFITM localization and clustering at endosomes/lysosomes it should reference studies in which endocytic localization motifs of the IFITMs were identified and characterized (Jia, Cell Microbiol, 2014; Chesarino, JBC, 2015; Li, JBC, 2015)
Author	Reviewer_2	2	15	10	1	All the references have been added and we now include this aspect of the IFITM3 mechanism in the discussion of the paper.
Author	Reviewer_2	2	15	10	1	We thank the reviewer for the comment.
Reviewer_2	Author	1	11	0	2	Line 65 states that subsequent studies have failed to confirm an association between SNP rs12252 and severe influenza.
Reviewer_2	Author	1	11	0	2	This may be true, but far more studies have confirmed this link than have refuted it.
Reviewer_2	Author	1	11	0	2	Further, the studies which failed to find an association were generally performed in populations in which the SNP is almost non-existent.
Reviewer_2	Author	1	11	0	2	Additionally, a second SNP in the IFITM3 promoter has also been linked to severe flu.
Reviewer_2	Author	1	11	0	2	For a review of these studies, see Zani, Current Clin Microbiol Reports, 2018, though the primary articles should be cited.
Author	Reviewer_2	2	16	11	1	Lines 61 ff.
Author	Reviewer_2	2	16	11	1	were changed pointing out the relevance of SNP rs12252-C and SNP rs34481144-A.
Author	Reviewer_2	2	16	11	1	References have been added.
Reviewer_2	Author	1	12	0	2	Lines 67-73 The inhibition of virus membrane fusion by IFITM3 has been attributed to the presence of a palmitoylated amphipathic helix within IFITM3 (Chesarino, EMBO Reports, 2017).
Reviewer_2	Author	1	12	0	2	This helix and neighboring palmitoylation sites are among the most highly conserved residues among IFITMs from all species.
Reviewer_2	Author	1	12	0	2	Additionally, the role of cholesterol in IFITM3’s mechanism of action has been largely disproven by the field, and reference 52 seems to have been misused in line 73.
Author	Reviewer_2	2	17	12	1	We thank the reviewer for pointing out the inaccuracy in the references.
Author	Reviewer_2	2	17	12	1	"The statement ""...IFITM3 elevates the level of cholesterol on late endosomes and lysosomes thereby restricting early IAV infection"" is based on the publication of Kühnl et al."
Author	Reviewer_2	2	17	12	1	2018 (mBio).
Author	Reviewer_2	2	17	12	1	The reference was replaced.
Author	Reviewer_2	2	17	12	1	We have also complemented the introductory part with the aspect of fusion inhibition through the amphipathic helix of IFITM3.
					0	In this study the authors examine the localization of IFITM3 during a viral infection in airway epithelial cells.
					0	They convincingly shown that IFITM3 clusters in cells where NP is primarily in the cytoplasm in an interferon dependent manner.
					0	Using super-resolution microscopy the authors show colocalization of IFITM3 with influenza viral nucleoprotein and early endosomal proteins.
					0	Overall it is an interesting study, using sophisticated microscopy techniques to examine the intracellular distribution of IFITM3 during viral infection.
					0	There are few clarifications that would strengthen the overall manuscript.
					0	1.
					0	The largest concern is regarding the colocalization of IFITM3 and Rab11A.
					0	It seems (as the authors state) that these represent abortive events (Figure 7).
					0	Therefore the inclusion of the movie examining the colocalization of Rab11A GFP, IFITM3-SNAP, and labeled virion seems completely unnecessary.
					0	In addition, the movie does not provide any details on cellular features and a viewer is left wondering where the foci are coming from and going.
					0	This reviewer suggests removing the movie or alternatively including labels on the movie of cellular features and including a scale bar.
					0	2.
					0	Additional minor comments on the figures include: a.
					0	Supplemental figures should be included in the main text.
					0	b.
					0	The NP stain in HSAEpCs is only shown to be cytoplasmic, inclusion of an uninfected control would demonstrate specificity of the staining.
					0	At later timepoints is the NP stain nuclear as expected, is this simply a delay in replication?
					0	c. Labels or zoomed out images from those presented in Figure 3 and 7 are needed to orient the reader to where within a cell the colocalization is observed.
					0	d. Figure 2B - Western blot examining levels of IFITM3 should include 24 hpi to correlate with the data presented in Figure 1.
					0	This study provides imaging of the antiviral protein IFITM3 at endogenous levels and at super-resolution in the context of influenza virus infection.
					0	They show that IFITM3 clusters within 1 h of influenza virus infection, prior to increases in the protein’s levels as induced by the infection.
					0	These IFITM3 clusters were found to correlate with restriction of virus infection and to co-localize with incoming virus.
					0	Further, they observed that the IFITM3 clusters that form early in infection are at early endosomes and progress to late endosomes and lysosomes as infection proceeds, consistent with IFITM3 directing incoming virus to degradative compartments.
					0	While there are important new insights provided by this work, the manuscript can be improved in terms of data presentation and referencing the existing literature on the IFITM proteins.
					0	Figure 1 should be labeled as to what treatments are used in panels A-E. As it is now, the figure on its own cannot possibly be interpreted without the legend.
					0	Figure 2A: The siRNA control should be shown.
					0	qPCR is acceptable, but an IFITM3 Western would be better, particularly since the antibody is readily available.
					0	Figure 2B: These data need to be improved.
					0	The IFITM3 blot shows wide variability with no pattern from one hour to the next, and yet the conclusion is that there is no change in IFITM3 levels during this time period.
					0	Figure 3A: Why is there so much IFITM3 present in the uninfected cells?
					0	This does not appear to increase post infection as was shown previously.
					0	Figure 4: Uninfected control should be shown in the main text.
					0	Figure 4: Label the figure so that it can be interpreted independent of the legend.
					0	Figure 5A/C: Label the figure so that it can be interpreted independent of the legend.
					0	Figure 7: I am not sure that this figure is a useful addition to the paper as it suffers from exactly the problems that the authors claim to overcome in their study, i.e., the use of overexpressed IFITM3 and an overexpressed Rab11 marker protein, both of which may show unnatural localization due to the overexpression.
					0	Lines 227/228: This sentence is misleading as the references cited are not contradictory, nor are they unclear as to IFITM3 possessing antiviral activity.
					0	Furthermore, the authors need to examine the literature more carefully, as previous studies have indeed shown that IFITM3 knockdown in A549 cells increases influenza virus infection, e.g., Lin, Cell Reports, 2013.
Reviewer_2	Author	1	10	0	2	Since this paper is primarily studying IFITM localization and clustering at endosomes/lysosomes it should reference studies in which endocytic localization motifs of the IFITMs were identified and characterized (Jia, Cell Microbiol, 2014; Chesarino, JBC, 2014; Li, JBC, 2015) Line 65 states that subsequent studies have failed to confirm an association between SNP rs12252 and severe influenza.
					0	This may be true, but far more studies have confirmed this link than have refuted it.
					0	Further, the studies which failed to find an association were generally performed in populations in which the SNP is almost non-existent.
					0	Additionally, a second SNP in the IFITM3 promoter has also been linked to severe flu.
					0	For a review of these studies, see Zani, Current Clin Microbiol Reports, 2018, though the primary articles should be cited.
					0	Lines 67-73 The inhibition of virus membrane fusion by IFITM3 has been attributed to the presence of a palmitoylated amphipathic helix within IFITM3 (Chesarino, EMBO Reports, 2017).
					0	This helix and neighboring palmitoylation sites are among the most highly conserved residues among IFITMs from all species.
					0	Additionally, the role of cholesterol in IFITM3’s mechanism of action has been largely disproven by the field, and reference 52 seems to have been misused in line 73.
Reviewer_2	Author	3	1	0	2	The authors have largely addressed my previous comments.
