side	opponent	round	number	attacks	ann	text
Author	Reviewer_2	2	7	4	1	We have added a parenthetic phrase to make this more clear.
					0	(5)
Reviewer_2	Author	1	5	0	2	Figure 4 – The crunch of this paper is Figure 4e which show the Rubisco:PSII ratio is correlated to ETR.
Reviewer_2	Author	1	5	0	2	While I’m convinced in the presented data only three data-points are shown – I’m most convinced in that this same relationship is presented in in “Aquatic Photosynthesis (edition 2) Figure 7.9 – Falkowski” based on work of Sukenik (1986?).
Reviewer_2	Author	1	5	0	2	A greater discussion should be given in the text to how these datasets compare and what is significantly new in this dataset?
Reviewer_2	Author	1	5	0	2	References 35 and 36 are discussed in relation to the potential control of cytb6f on limiting electron transfer from PSII but more should be made of Falkowski’s observations which support this data.
					0	Response:
Author	Reviewer_2	2	8	5	1	We thank the reviewer for drawing this study to our attention.
Author	Reviewer_2	2	8	5	1	We have added a paragraph to the discussion to compare and contrast the Sukenik work with that presented here.
Author	Reviewer_2	2	8	5	1	The Sukenik data support a strong positive correlation between 1/tau and the RUBISCO to PSU ratio over a series of growth irradiances.
Author	Reviewer_2	2	8	5	1	While we also see a strong positive correlation between 1/tau and RUBISCO to PSII our results differ as the molar ratios of the components of the PSU differ significantly between the strains analyzed in the current work.
Author	Reviewer_2	2	8	5	1	This allows us to pinpoint the relationship of PSII to RUBISCO rather than other subunits of the PSU as the determinant of electron transport rate.
					0	(6)
Reviewer_2	Author	1	6	0	2	Line 308 – The data presented is used to support potential cyclic electron flow around PSI – however other alternative terminal electron sinks could also be up-regulated – these concepts are discussed in a recent review by Milligan and Behrenfeld annual review 2013 – the implications of this should be discussed unless the authors can show specifically enhanced flow around PSI.
					0	Response:
Author	Reviewer_2	2	9	6	1	We have added text to the end of the discussion to address this comment and the relevant reference has been added.
Author	Reviewer_2	2	9	6	1	Thank you for this suggestion.
					0	Second Round of Evaluation Round 2: and Author Response
Reviewer_2	Author	3	1	0	2	“In line 178 onward we read about the calibration curve.
Reviewer_2	Author	3	1	0	2	Please presnt it in the paper.
Reviewer_2	Author	3	1	0	2	Once you apply stress such as iron starvation you should recalibrate.” R4 Response:
Author	Reviewer_2	4	1	1	1	We have added a supplemental figure (Supplemental Figure #2) to show this calibrations curve.
Author	Reviewer_2	4	1	1	1	As all experiments presented here were performed under iron replete conditions, no iron starvation was performed.
Reviewer_2	Author	3	2	0	2	“Please present the calibration curves for the protein levels.” Response:
Author	Reviewer_2	4	2	2	1	We have added a supplemental figure (Supplemental Figure #1) that shows the method applied with a sample blot, calibration curve and data analysis.
Author	Reviewer_2	4	2	2	1	This work required dozens of blots, each with its own standard curve, so it would not be practical to show all of the standard curves for each determination.
