side	opponent	round	number	attacks	ann	text
Author	Reviewer_3	2	9	5	1	Due to the large amount of articles in our dataset, in Step 2 of our methodology, we developed a machine learning binary classifier – a support vector machine - with 87.56% accuracy to automatically identify relevant articles (accuracy is the number of correct predictions made, divided by the total number of predictions made, and then multiplied by 100 to convert it into a percentage).
Author	Reviewer_3	2	9	5	1	As a rule of thumb, accuracy of a predictive model that is above 80% is very commonly used to summarise the performance of that model.
Author	Reviewer_3	2	9	5	1	Still, it doesn’t exclude the possibility of irrelevant articles in our final dataset, but that possibility is less than 12.44 percent and this has to be considered against the benefit of scale and efficiency that this method allows.
Author	Reviewer_3	2	9	5	1	We also acknowledge that our analysis limited is in not being able to consider visual content visual content, images within articles (known as image framing), which have been shown to carry stigmatising elements [48].
Author	Reviewer_3	2	9	5	1	This is something that could be added to the approach by including image classification along with additional measures.
Author	Reviewer_3	2	9	5	1	Furthermore, even though the Dow Jones is one the largest news databases, it might still miss some articles or news sources (although this doesn’t relate to the automatic approach as such).
Author	Reviewer_3	2	9	5	1	This applies to social media, even though this would not span as long a timeframe.
					0	The manuscript by Grant el al., is an interesting study in which they exhaustively utilized a very large database generated for almost 3 decades to analyze the representation of obesity and public health policy and its association with gender, healthiness, social status, and negative stereotypes by using machine learning and computational language analysis approach.
					0	This study highlights a very relevant topic of obesity and weight stigma in the society, particularly when the research have shown that “metabolically obese normal weight” people still exhibit significant risk of developing cardiovascular and other metabolic related disorders, regardless of having normal weight and BMI.
					0	This study deals with question that needs important discussion for obesity-related public health policy development.
					0	The authors present a manuscript which evaluates weight-biased language across 30 years of Australian news reporting on obesity: Associations with public health policy.
					0	This is interesting topic that, although based on restricted area exploration, may have much broader significance in analyses that reveal worldwide social trends, as a whole.
					0	I would like the authors to emphasize the impact of the analyzed trends by means of mental disorders, at least to those with significant clinical and medical importance.
					0	Therefore, I suggest exploring, using the same methodology, the data regarding the associations of weight-biased language with eating disorders (the incidence of anorexia nervosa and bulimia) and mood disorders (the incidence of depression and anxiety, etc.).
					0	Legend for Figure 2 is missing.
					0	The manuscript reports a study about weight-biased language in the Australian media across the last decades.
					0	The topic is interesting, and the manuscript is clear.
					0	The methods applied are innovative and allow to underline new interesting evidence.
					0	I do not have particular concerns about the paper.
					0	I have some comments for the authors about the structure of the manuscript that should take into consideration: please move the research questions from the methods to the introduction last paragraph of the methods: why did you report here your conclusions?
					0	Please move this part from this section.
Reviewer_3	Author	1	3	0	2	Please revised Figure 1 because it's very difficult to read.
Reviewer_3	Author	1	4	0	2	A recent paper has pointed out that postbariatric patients, using a novel approach based on words, presented a weight bias regards their body, but it was not present for other bodies (see http://dx.doi.org/10.1007/s11695-020-05166-z).
					0	I think this aspect is interesting and linked to your results, showing a connection with clinical data.
					0	You report that an automatic approach was used to check all the papers.
					0	Is there any possible limit with this approach in the selection of the papers?
					0	The revised version of the manuscript is appropriate for publishing.
