side	opponent	round	number	attacks	ann	text
Reviewer_2	Author	1	3	0	2	There are also a number of sentences that are so complicated for easy read.
Reviewer_2	Author	1	3	0	2	This part should be substantially polished into a shortened and precise style.
Author	Reviewer_2	2	7	3	1	We thank the reviewer for this comment.
Author	Reviewer_2	2	7	3	1	Indeed, there were many long sentences and the abstract did not capture all of our findings.
Author	Reviewer_2	2	7	3	1	We have rewritten the abstract to accommodate the reviewer’s suggestions.
Author	Reviewer_2	2	7	3	1	The abstract is now 311 words long (almost 40 words shorter than the original abstract), has shorter sentences, and includes some summary of the findings reported in all the main figures.
Author	Reviewer_2	2	7	3	1	The abstract now reads as follows: GRIN2B mutations are rare but often associated with patients having severe neurodevelopmental disorders, including a varying range of symptoms such as intellectual disability, developmental delay and epilepsy.
Author	Reviewer_2	2	7	3	1	Patient symptoms likely arise from mutations disturbing the role that the encoded NMDA receptor subunit, GluN2B, plays at neuronal connections in the developing nervous system.
Author	Reviewer_2	2	7	3	1	In this study, we have investigated the cell-autonomous effects of putative gain- (GoF) and loss-of-function (LoF) missense GRIN2B mutations on excitatory synapses onto CA1 pyramidal neurons in organotypic hippocampal slices.
Author	Reviewer_2	2	7	3	1	In the absence of both native GluN2A and GluN2B subunits, functional incorporation into synaptic NMDA receptors was attenuated for GoF mutants, or almost eliminated for LoF GluN2B mutants.
Author	Reviewer_2	2	7	3	1	NMDA receptor-mediated excitatory postsynaptic currents (NMDA-EPSCs) from synaptic GoF GluN1/2B receptors had prolonged decays consistent with their functional classification.
Author	Reviewer_2	2	7	3	1	Nonetheless, in the presence of native GluN2A, molecular replacement of native GluN2B with GoF and LoF GluN2B mutants all led to similar functional incorporation into synaptic receptors, more rapidly decaying NMDA-EPSCs and greater inhibition by TCN-201, a selective antagonist of GluN2A-containing NMDA receptors.
Author	Reviewer_2	2	7	3	1	Mechanistic insight was gained from experiments in HEK293T cells, which revealed that GluN2B GoF mutants slowed deactivation in diheteromeric GluN1/2B, but not triheteromeric GluN1/2A/2B receptors.
Author	Reviewer_2	2	7	3	1	We also show that a disease-associated missense mutation, which severely affects surface expression, causes opposing effects on NMDA-EPSC decay and charge transfer when introduced into GluN2A or GluN2B.
Author	Reviewer_2	2	7	3	1	Finally, we show that having a single null Grin2b allele has only a modest effect on NMDA-EPSC decay kinetics.
Author	Reviewer_2	2	7	3	1	Our results demonstrate that functional incorporation of GoF and LoF GluN2B mutants into synaptic receptors and the effects on EPSC decay times are highly dependent on the presence of triheteromeric GluN1/2A/2B NMDA receptors, thereby influencing the functional classification of NMDA receptor variants as GoF or LoF mutations.
Author	Reviewer_2	2	7	3	1	These findings highlight the complexity of interpreting effects of disease-causing NMDA receptor missense mutations in the context of neuronal function.
					0	In the present study, the authors revealed how some mutations from patients with GRIN2B-related disorders result in defective synaptic transmission.
					0	Using molecular replacement experiments in cultured hippocampal slices and functional properties for diheteromeric and triheteromeric NMDA receptors expressed in HEK293T cells, the authors demonstrated effects of GoF and LoF mutations.
					0	The results presented are convincing and I only have a few minor comments.
					0	1) Since mutations can affect NMDA receptor localization, data on whether AMPA/NMDA ratios changed would be informative.
					0	It follows from the methodology that AMPA currents were recorded on a regular basis.
					0	2) Please add a chart about tau changes in Figure 3.
					0	Please verify if the time scale is correct in Fig. 3А.
					0	3) A scheme summarizing how different molecular defects can converge on similar NMDAR-mediated EPSCs would be helpful in the discussion 4) A small commentary on the possible functional significance of the identified mutation properties for the pathogenesis of certain diseases would be interesting.
					0	Marwa Elmasri and colleagues report that several GoF and LoF mutations in GRIN2B influence NMDA functions.
					0	Particularly, GluN2B GoF and LoF mutants show similar phenotypes in the presence of GluN1/2A/2B triheteromers, while the LoF mutation, C456Y, shows much less rescue effect than GoF mutation in the absence of both GluN2A and GluN2B.
					0	The authors conclude that the presence of triheteromeric NMDA receptors, and the types of the mutated GluN2 subunit are all important factors that can influence the function of the NMDA variants.
					0	There are some concerns need to be addressed.
					0	Even though fig.2aiii shows a comparable relative peak amplitude, which indicates both GOF and LOF rescue NMDA-EPSC in Grin2b-/- neurons, it looks to me that the absolute amplitude in fig.2aii shows a quite big difference in un-transferred groups which are supposed to be comparable, not as consistent as shown in fig.1ci.
					0	How to explain this discrepancy?
					0	The supplementary figures are inaccessible.
					0	The abstract is too long, which does not actually abstract the whole content very well.
					0	There are also a number of sentences that are so complicated for easy read.
					0	This part should be substantially polished into a shortened and precise style.
