side	opponent	round	number	attacks	ann	text
Reviewer_2	Author	1	1	0	2	With minor grammatical revisions, the manuscript can be accepted as is.
					0	Response:
Author	Reviewer_2	2	13	1	1	Yes, we agree that there were some typo and spelling mistakes in the manuscript.
Author	Reviewer_2	2	13	1	1	The manuscript has been thoroughly revised for the same.
Reviewer_2	Author	1	2	0	2	It is also acknowledged that this paper is probably the first of many papers to emerge from the study.
Reviewer_2	Author	1	2	0	2	As such, it is an overview paper that raises many questions.
Reviewer_2	Author	1	2	0	2	It would be interesting for the authors to provide more information about the research design and estimation methodologies, such as chi-square analysis of introgression lines, if possible for each crossed IL population.
Reviewer_2	Author	1	2	0	2	I only recommend some minor revisions before acceptance.
					0	Response:
Author	Reviewer_2	2	14	2	1	Authors once again thank the reviewer for correct assessment of the basic purpose of the manuscript.
Author	Reviewer_2	2	14	2	1	Yes, this is truly an overview paper presenting the interesting observations from our study.
Author	Reviewer_2	2	14	2	1	The introgression scheme and phenotyping of various biotic traits and drought phenotyping have been described in detail under ‘Materials and Methods’ section.
Author	Reviewer_2	2	14	2	1	The metric data on yield traits was statistically analyzed and results of ANOVA, heritability and critical differences have been presented in the manuscript.
Author	Reviewer_2	2	14	2	1	Authors agree that it would be more inferential with chi square values.
Author	Reviewer_2	2	14	2	1	However, the crossing scheme was viewed holistically and data on each cross was not maintained separately as the present study aimed at selecting introgression lines from multiples crosses with multiple stress resistance/tolerance by pooling several genes and QTLs into a common background.
Author	Reviewer_2	2	14	2	1	Despite maintaining large base populations, plants per se were selected based on marker positivity for inter-crossing and selfing and further stringent phenotypic selection for the targeted traits.
Author	Reviewer_2	2	14	2	1	Hence, chi-square which is perfectly apt for population derived from biparental crosses is not used in our study.
Reviewer_2	Author	1	3	0	2	This work is of outstanding quality, and I normally present more critical points in my reviews.
Reviewer_2	Author	1	3	0	2	However, this time it is just very beautiful work.
					0	Response:
Author	Reviewer_2	2	15	3	1	Authors feel greatly encouraged and motivated with the reviewer’s comments.
Reviewer_2	Author	1	4	0	2	Line 262: “=261 %” , and Line 312 “linkes” a typo?
Reviewer_2	Author	1	4	0	2	Correct it Response:
Author	Reviewer_2	2	16	4	1	‘=261%’ has been corrected to ‘+261%’ and typo error of ‘linkes’ corrected to ‘linked’
					0	 It was a pleasure to read this manuscript.
					0	I wish the author of the best.
					0	Response: Thank you for the positive comments.
					0	Author Response Point-by-point response to reviewer's comments This paper described the multi-parents introgression assisted by molecular markers.
					0	The content is informative, however, the tables should be reorganized and the statistical methods description have to be improved.
					0	Please see the suggestion and comments below.
					0	Response: We appreciate the suggestions from the reviewer, which has resulted in improving the message of the manuscript.
Reviewer_3	Author	1	1	0	2	L48-63: should add some citations on the first part of introduction.
					0	Response:
Author	Reviewer_3	2	17	1	1	Added references appropriately at two places as suggested by the reviewer.
					0	2.
Reviewer_3	Author	1	2	0	2	L127: Please add the explanation of “boro season”.
					0	Response:
Author	Reviewer_3	2	18	2	1	Explanation for boro season has been added.
					0	3.
Reviewer_3	Author	1	3	0	2	The legend of supplementary table should be improved.
Reviewer_3	Author	1	3	0	2	Table and main text are independent, so the authors have to describe the table more carefully.
					0	Response:
Author	Reviewer_3	2	19	3	1	Legends of the supplementary tables have been revised and inference of the table is given in foot note.
					0	4.
Reviewer_3	Author	1	4	0	2	L562: the section of statistical analysis should add more details.
					0	For example, how does H2calculate?
Reviewer_3	Author	1	4	0	2	Also please indicate the R version.
					0	Response:
Author	Reviewer_3	2	20	4	1	Authors once again thank the reviewer for the valuable suggestion.
Author	Reviewer_3	2	20	4	1	More details on the statistical analysis have been added as suggested.
					0	5.
Reviewer_3	Author	1	5	0	2	On Supplementary table S2, does significant mean p-value?
Reviewer_3	Author	1	5	0	2	Indicate DFF = days to fifty percent flowering.
Reviewer_3	Author	1	5	0	2	What is the “treatment”?
Reviewer_3	Author	1	5	0	2	What do the results on “check” mean?
Reviewer_3	Author	1	5	0	2	How did you analyze “control vs IL”?
					0	Response:
Author	Reviewer_3	2	21	5	1	Yes, significant means p-value.
Author	Reviewer_3	2	21	5	1	In the supplementary tables, expanded form of DFF is given as suggested.
Author	Reviewer_3	2	21	5	1	Treatments refers to introgression lines and check to control.
Author	Reviewer_3	2	21	5	1	For uniformity, we have changed the terminology to treatment instead of using IL or variety and check to control in all the revised supplementary tables and rephrased the legends accordingly.
					0	6.
Reviewer_3	Author	1	6	0	2	On Supplementary table S3, similar questions as S2, please also explain.
					0	Response:
Author	Reviewer_3	2	22	6	1	Similar to Supplementary Table S2, S3 has been revised
					0	 7.
Reviewer_3	Author	1	7	0	2	On Supplementary table S5, what is “C.D”?
Reviewer_3	Author	1	7	0	2	How did you calculate those values on those comparison types?
					0	Response:
Author	Reviewer_3	2	23	7	1	CD is the critical difference at 1% and 5% level of significance (p-value) for testing of significant differences among the ILs.
Author	Reviewer_3	2	23	7	1	The details of CD calculation have been added in the materials and methods section as suggested.
					0	8.
Reviewer_3	Author	1	8	0	2	Please re-organize the Supplementary table S5, I suggest use each ILs only appear one time and add one more column to show their PC groups.
Reviewer_3	Author	1	8	0	2	Then the table can be more informative and ease to read.
					0	Response:
Author	Reviewer_3	2	24	8	1	Supplementary table S5 is on CD and corrections have been addressed as suggested as at S. No 7.
Author	Reviewer_3	2	24	8	1	Supplementary table S6 have been modified by shifting data of BB and blast scores to main table.
Author	Reviewer_3	2	24	8	1	Each PC group is mentioned on top as sub heading at the start of each group.
Author	Reviewer_3	2	24	8	1	Each IL is presented only once in the entire table under separate PC groups.
					0	9.
Reviewer_3	Author	1	9	0	2	Please add the full name of abbreviations.
Reviewer_3	Author	1	9	0	2	For example on L203 “CD”, L211 “SES“, L228 “UBN“ and L332 “ICAR-IRRR”.
					0	Response:
Author	Reviewer_3	2	25	9	1	Full names of the abbreviations have been added as suggested.
					0	10.
Reviewer_3	Author	1	10	0	2	The last paragraph of results is about background selection.
Reviewer_3	Author	1	10	0	2	Suggest to add subtitle “2.2.8”.
					0	Response:
Author	Reviewer_3	2	26	10	1	Subtitle has been added as suggested.
					0	11.
Reviewer_3	Author	1	11	0	2	Please add some gel pictures of the foreground selection markers you used in order to visualize the genotyping results and showed the polymorphism of these markers on gel.
					0	Response:
Author	Reviewer_3	2	27	11	1	A representative gel picture has been added as suggested.
					0	12.
Reviewer_3	Author	1	12	0	2	L296-L302: the marker descriptions on main text cannot match the supplementary table S8.
Reviewer_3	Author	1	12	0	2	Also, what are those 27 ILs on L298?
					0	Response:
Author	Reviewer_3	2	28	12	1	Table S8 represents polymorphic markers between pairs of parents including some common polymorphic markers.
Author	Reviewer_3	2	28	12	1	Hence the total number represented in the table S8 is not additive and not matching with the numbers given in the text.
Author	Reviewer_3	2	28	12	1	124 is the total polymorphic markers excluding repetition.
Author	Reviewer_3	2	28	12	1	27 ILs were selected based on their agro-morphological similarity with recurrent parent ‘Krishna Hamsa’ and evaluated for background recovery.
Author	Reviewer_3	2	28	12	1	The list of 27 ILs has been included in the revised manuscript as suggested.
					0	13.
Reviewer_3	Author	1	13	0	2	L602: there is no appendix.
					0	Response:
Author	Reviewer_3	2	29	13	1	Mention of appendix at L602 is a typo error and has been removed
					0	The ms is the result of an intensive and years-long work of breeding, that eventually pyramidized several resistance genes and QTLs for abiotic traits into an indian elite rice variety.
					0	The work is not unprecedented in the concept, but provides interesting breeding material for specific indian farmers, which is an important achievement and is correctly taken up by authorities and international research centers.
					0	The main issue with the ms is the quality of the figures: they are not clearly representing the data, arrows and text may help the reader, the controls are missing in most cases, and a general lack of precision is affecting them.
					0	Also, the legends are not clearly describing all the terms and should be revised.
					0	Legends should describe what is to be observed in the figure, possibly pointing to parts of special interest.
Reviewer_1	Author	1	3	0	2	Explaining briefly which and what are the indian sesasons during which experiments have been conducted would help clarity.
					0	The phenotypic data are important, but currently they are presented only as additional material.
					0	The authors should consider reshaping the tables, eliminating unnecessary columns (e.g.
					0	no.
					0	of genes / QTLs, which is already represented in column 1) and add the most striking phenotypic data, when possible and relevant for discussion.
					0	"Also ""entry nos."""
					0	is probably not clear and ILs no should maybe considered instead.
					0	The data on bgs are not sufficiently presented in the text nor discussed.
					0	"Minor issues: revise the use of ""-"" instead of ""( )"" when mentioning the numbers of the ILs, or any other system which would ensure a better homogeneity in comparison to the one present in the ms. check lines 21, 37, 93, 153, 183-184, 312, 351-353, 360, 377, 466 stick to BB instead of BLB consider anticipating the explanation of the acronyms which are eventually presented only in the M&M, to facilitate the reading; consider this aspect also in the legends Lines 403 et seq."
					0	are redundant lines 414 et seq.
					0	seem to be contradicting lines 351 et seq.
					0	the 85 ILs presented at 414 seem to be a bit out of the blue: a short intro to where they are coming from would help the reader.
					0	Dear Editor, Thank you for inviting me to review this manuscript.
					0	The paper itself is well written, although 1) somewhat results are partially descriptive and partially inferential.
					0	However, the authors have conducted a thorough literature review, undertaken a rigorous piece of data collection, and have generalized information accurately.
					0	With minor grammatical revisions, the manuscript can be accepted as is.
					0	It is also acknowledged that this paper is probably the first of many papers to emerge from the study.
					0	As such, it is an overview paper that raises many questions.
					0	It would be interesting for the authors to provide more information about the research design and estimation methodologies, such as chi-square analysis of introgression lines, if possible for each crossed IL population.
					0	I only recommend some minor revisions before acceptance.
					0	This work is of outstanding quality, and I normally present more critical points in my reviews.
					0	However, this time it is just very beautiful work.
					0	Line 262: “=261 %” , and Line 312 “linkes” a typo?
					0	Correct it It was a pleasure to read this manuscript.
					0	I wish the author of the best.
					0	This paper described the multi-parents introgression assisted by molecular markers.
					0	The content is informative, however, the tables should be reorganized and the statistical methods description have to be improved.
					0	Please see the suggestion and comments below.
					0	L48-63: should add some citations on the first part of introduction.
					0	L127: Please add the explanation of “boro season”.
					0	The legend of supplementary table should be improved.
					0	Table and main text are independent, so the authors have to describe the table more carefully.
					0	L562: the section of statistical analysis should add more details.
Reviewer_3	Author	1	4	0	2	For example, how does H2 calculate?
					0	Also please indicate the R version.
					0	On Supplementary table S2, does significant mean p-value?
					0	Indicate DFF = days to fifty percent flowering.
					0	What is the “treatment”?
					0	What do the results on “check” mean?
					0	How did you analyze “control vs IL”?
					0	On Supplementary table S3, similar questions as S2, please also explain.
					0	On Supplementary table S5, what is “C.D”?
					0	How did you calculate those values on those comparison types?
					0	Please re-organize the Supplementary table S5, I suggest use each ILs only appear one time and add one more column to show their PC groups.
					0	Then the table can be more informative and ease to read.
					0	Please add the full name of abbreviations.
					0	For example on L203 “CD”, L211 “SES“, L228 “UBN“ and L332 “ICAR-IRRR”.
					0	The last paragraph of results is about background selection.
					0	Suggest to add subtitle “2.2.8”.
					0	Please add some gel pictures of the foreground selection markers you used in order to visualize the genotyping results and showed the polymorphism of these markers on gel.
					0	L296-L302: the marker descriptions on main text cannot match the supplementary table S8.
					0	Also, what are those 27 ILs on L298?
					0	L602: there is no appendix.
