side	opponent	round	number	attacks	ann	text
Author	Reviewer_2	2	10	6	1	Rev. A 2013, 88, 013848] where we directlycalculated the heating effect for Bloch oscillating atoms in a cavity within the Bogoliubov approximation.
					0	Following the referee’s suggestion we have added the reference to Mekhov’s paper.
Author	Reviewer_2	2	11	7	1	The coherence time for the many-particle Bloch oscillating state is in fact very hard to calculate (mainly because even the coherent part is time-dependent rather than stationary).
Author	Reviewer_2	2	11	7	1	It can, however, be estimated and so we have added in the following sentences on p3:“\textcolor{red}{The coherence time is particularly hard to calculate in the Bloch oscillating case \cite{Ven13} due to the time dependence introduced by the Bloch oscillations, especially in the presence of many particles, but it can be roughly estimated to be $\tau=\tau_{\mathrm{sp}}/(1+C)$ \cite{Ven09} at cavity resonance, where$\tau_{\mathrm{sp}}^{-1}=2 \gamma \vert \alpha \vert^2 \Omega_{0}^2/\Delta_{a}^2$ is the spontaneous emission rate at an antinode.
Author	Reviewer_2	2	11	7	1	The factors $\vert \alpha \vert^2$ and$\Delta_{a}$ are the mean number of cavity photons and the detuning of the laser from atomic resonance, respectively, and will be properly defined in the next section.
Author	Reviewer_2	2	11	7	1	The numerical value of $\tau$ for the parameters considered in this paper will be given in Section \ref{sec:metrology}.
Author	Reviewer_2	2	11	7	1	Of course, Bose-Einstein condensates can be continuously measured and used for sensingwithout a cavity, e.g.\ \cite{Ruostekoski98,Dalvit02,Saba05,Lee12,Java13}, but the cavity case is particularly interesting because it allows for a strong atom-light interaction even in the quantum regime.}
Author	Reviewer_2	2	11	7	1	“In addition, in Section 6 (paragraph 4, Pg 18) we have provided further details required to estimate the coherence time for the parameters used in the paper.
Author	Reviewer_2	2	11	7	1	We find thatcoherence times of up to a couple of seconds (many thousands of Bloch oscillation periods) are possible
					0	This is a nice contribution to the special issue of cold atoms in optical cavities.
					0	The auhtors investigate the motion of atoms in a periodic potential inside he cavity taking into account the effect of continuous measurement of photons leaking out of the cavity.
					0	I support publication, but I have a few comments that the authors hopefully can address before publication.
Reviewer_1	Author	1	1	0	2	The link to the sensing of weak forces (in this case gravity) is interesting, but I am not convinced whether this is a practical approach.
					0	The estimated accuracy is $10^6$ that does not sound great.
Reviewer_1	Author	1	2	0	2	Have the effects of radiation pressure forces, etc., taken into account?
Reviewer_1	Author	1	3	0	2	What is the role of excitations to higher Bloch bands?
					0	In my opinion, the main interest of the work is in the cold atoms and cavity dynamics, continuous observation, and in the specific optomechanical dynamics.
Reviewer_1	Author	1	4	0	2	The role of sensing may in the end be less important and could be downplayed a bit in the manuscript.
Reviewer_1	Author	1	5	0	2	There are several other theoretical studies of the continuous quantum measurement of many-atom/cavity systems and condensate systems more generally that could be cited.
Reviewer_1	Author	1	5	0	2	A condenste-cavity optomechanical study with continuous observation http://dx.doi.org/10.1103/PhysRevA.90.023628
Reviewer_1	Author	1	6	0	2	Other examples of many-atom-cavity continuous observation papers: W. Niedenzu, S. Schütz, H. Habibian, G. Morigi, and H. Ritsch, Phys. Rev.  88, 033830 (2013). I. B. Mekhov and H. Ritsch, Phys. Rev. Lett. 102, 020403 (2009). J. F. Corney and G. J. Milburn, Phys. Rev. A 58, 2399 (1998). I. D. Leroux, M. H. Schleier-Smith, and V. Vuletić, Phys. Rev. Lett. 104, 073602 (2010).
Reviewer_1	Author	1	7	0	2	There are other papers that link BECs, sensing and continuous quantum measurement process (in the absence of a cavity) M. Saba, T. A. Pasquini, C. Sanner, Y. Shin, W. Ketterle, and D. E. Pritchard, Science 307, 1945 (2005). M. D. Lee, S. Rist, and J. Ruostekoski, New J. Phys. 14, 073057 (2012). The effect of continuous measument process of scattered light on condensate dynamics: J. Ruostekoski and D. F. Walls, Phys. Rev. A 58, R50 (1998). D. A. R. Dalvit, J. Dziarmaga, and R. Onofrio, Phys. Rev. A 65, 053604 (2002). J. Javanainen and J. Ruostekoski, New J. Phys. 15, 013005 (2013).
					0	The authors present a new interpretation to study Bloch oscillations in a cavity sustained optical lattice and the potential use of this system for very sensitive force measurement.
					0	The idea is closely related to previous work as Ref.
					0	33/34 and the results are similar.
					0	Nevertheless the presentaion sheds new light onto the underlying microscopic dynamics and connects the dynamics to proven optomechanical models of cavity BEC dynamics.
					0	This work is nicely presented with well chosen examples and graphs.
					0	Hence, in principle I consider it suitable for publication.
					0	There are however a few things to be clarified before publication: (1) It should be somehow mentioned more clearly (maybe in the abstract) that the idea is not completely new but work presents a new and more intutive picture of the system dynamics.
					0	(2) It is very helpful to connect cavity output spectra and forces.
					0	To my knowledge this was first discussed in: Gangl, M., EPJD, 8(1), 29-40.
					0	This should be mentioned.
					0	(3) The authors claim there should be no backaction of the field on the oscillation frequencies.
Reviewer_2	Author	1	3	0	2	This is somehow in contradiction with the eigenfrequency calculations (see Fig.4) in Horak, P.,Physical Review A, 61(3), 033609, 2000.
					0	Also the BEC will lead to an effective change of the cavity length and lattice constant, which should renormalize the wavelength and thus om_recoil.
					0	(4) the cavity is an open quantum system.
					0	This has two consequences: (a) any measurement of the output field will generate backaction onto the condensate (Mekhov, J.Phys.
					0	B: Atomic, Molecular and Optical Physics, 45(10), 102001).
					0	This will generate extra noise, but might also help as it reduces atom number uncertainty in the cavity.
					0	(b) There will be heating limiting the available measurement time.
					0	In particular for the blue detuned case not only the average momentum but also the momentum spread will grow.
					0	as the time scale can be faster than om_recoil, it could limit the measurement time to a fairly short period.
					0	Some rough estimate on the time scales should be added.
